hmm_matched_lat,hmm_matched_lon
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4408088,-1.5298448
52.4407826,-1.5319085
52.4407826,-1.5319085
52.4407826,-1.5319085
52.4407826,-1.5319085
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4402868,-1.5317993
52.4385325,-1.5312791
52.4385325,-1.5312791
52.4385325,-1.5312791
52.4385325,-1.5312791
52.4383126,-1.5312761
52.4376511,-1.5313261
52.4376511,-1.5313261
52.4376511,-1.5313261
52.4376511,-1.5313261
52.4371007,-1.5313595
52.4371007,-1.5313595
52.4371007,-1.5313595
52.4371007,-1.5313595
52.4371007,-1.5313595
52.4361104,-1.5314533
52.4361104,-1.5314533
52.4361104,-1.5314533
52.4361104,-1.5314533
52.4358783,-1.5315337
52.4357523,-1.5314397
52.4357523,-1.5314397
52.4356014,-1.5316017
52.4356263,-1.5319074
52.4357095,-1.5319552
52.4357095,-1.5319552
52.4357095,-1.5319552
52.4357095,-1.5319552
52.4362723,-1.5323787
52.4362723,-1.5323787
52.4362723,-1.5323787
52.4362723,-1.5323787
52.4373135,-1.5332286
52.4377758,-1.5336587
52.4377758,-1.5336587
52.4377758,-1.5336587
52.4377758,-1.5336587
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.4382694,-1.5342671
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.443141,-1.5407155
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4449944,-1.5432685
52.4396279,-1.5474478
52.4394245,-1.547687
52.4393831,-1.5478317
52.4393831,-1.5478317
52.4393831,-1.5478317
52.4392747,-1.5479063
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4393984,-1.5480905
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4410242,-1.5511658
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4466379,-1.5561392
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4488507,-1.5614941
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4496051,-1.5646712
52.4525244,-1.5732587
52.4525244,-1.5732587
52.4525244,-1.5732587
52.4525244,-1.5732587
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4524638,-1.5735146
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.4466584,-1.572038
52.442506,-1.5725655
52.4424752,-1.5729858
52.4424752,-1.5729858
52.4424752,-1.5729858
52.4424752,-1.5729858
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4414664,-1.582898
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4413873,-1.5831924
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4374192,-1.5915381
52.4413873,-1.5831924
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4414664,-1.582898
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4423483,-1.5747758
52.4424752,-1.5729858
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4422919,-1.5727002
52.4402829,-1.5720894
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.4318758,-1.5675468
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.431745,-1.5699052
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.4400392,-1.5721113
52.431745,-1.5699052
52.4318758,-1.5675468
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4312144,-1.5664253
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4257531,-1.5707922
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4246528,-1.5697896
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4253058,-1.5693434
52.4257531,-1.5707922
52.425805,-1.5709747
52.425805,-1.5709747
52.425805,-1.5709747
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4257406,-1.5713996
52.4226648,-1.5691295
52.4226648,-1.5691295
52.4226648,-1.5691295
52.422379,-1.5692514
52.4223653,-1.5692348
52.4223653,-1.5692348
52.4223653,-1.5692348
52.4223653,-1.5692348
52.4223653,-1.5692348
52.4217789,-1.569226
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216744,-1.5693465
52.4216485,-1.5707772
52.4216597,-1.5707987
52.4216579,-1.5714898
52.4216579,-1.5714898
52.421592,-1.5716628
52.4212713,-1.5721563
52.4212713,-1.5721563
52.4212713,-1.5721563
52.4212713,-1.5721563
52.4212713,-1.5721563
52.4210108,-1.5730642
52.4210108,-1.5730642
52.4210108,-1.5730642
52.4210108,-1.5730642
52.4209326,-1.5740374
52.4209326,-1.5740374
52.4209326,-1.5740374
52.4209326,-1.5740374
52.4209326,-1.5740374
52.4202604,-1.5749254
52.4202604,-1.5749254
52.4202604,-1.5749254
52.4202604,-1.5749254
52.4195177,-1.5747803
52.4195177,-1.5747803
52.4195177,-1.5747803
52.4195177,-1.5747803
52.4195177,-1.5747803
52.4186535,-1.5749007
52.4186535,-1.5749007
52.4186535,-1.5749007
52.4186535,-1.5749007
52.4180865,-1.5751926
52.4180865,-1.5751926
52.4180865,-1.5751926
52.4180865,-1.5751926
52.4180865,-1.5751926
52.4175992,-1.5758135
52.4175992,-1.5758135
52.4175992,-1.5758135
52.4175992,-1.5758135
52.4171334,-1.5764134
52.4171334,-1.5764134
52.4171334,-1.5764134
52.4171334,-1.5764134
52.4171334,-1.5764134
52.4164097,-1.5766932
52.4164097,-1.5766932
52.4164097,-1.5766932
52.4164097,-1.5766932
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.416353,-1.5759444
52.4159699,-1.5734846
52.4158978,-1.573153
52.4158978,-1.573153
52.4158978,-1.573153
52.4157719,-1.5726946
52.4156525,-1.5723044
52.4153081,-1.5716774
52.4153081,-1.5716774
52.4153081,-1.5716774
52.4150061,-1.5713606
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4145235,-1.5709822
52.4129548,-1.5705034
52.4129548,-1.5705034
52.4129548,-1.5705034
52.4129548,-1.5705034
52.4123177,-1.5702141
52.4119212,-1.5703563
52.4119212,-1.5703563
52.4119212,-1.5703563
52.4119212,-1.5703563
52.4114466,-1.5709824
52.4114466,-1.5709824
52.4114466,-1.5709824
52.4114466,-1.5709824
52.4114466,-1.5709824
52.410579,-1.5729989
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4104266,-1.5735393
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4100101,-1.5744846
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4104878,-1.5760656
52.4111939,-1.578804
52.411366,-1.5797317
52.411366,-1.5797317
52.411366,-1.5797317
52.411366,-1.5797317
52.411366,-1.5797317
52.4104861,-1.5803026
52.4104861,-1.5803026
52.4104861,-1.5803026
52.4104861,-1.5803026
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4099124,-1.5804218
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4097175,-1.5791602
52.4099124,-1.5804218
52.4096082,-1.5804557
52.4096082,-1.5804557
52.4096082,-1.5804557
52.4096082,-1.5804557
52.4096082,-1.5804557
52.4096344,-1.5810166
52.4096344,-1.5810166
52.4096344,-1.5810166
52.4096344,-1.5810166
52.4093103,-1.581679
52.4093103,-1.581679
52.4093103,-1.581679
52.4093103,-1.581679
52.4093103,-1.581679
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408616,-1.5821077
52.408193,-1.5811207
52.408193,-1.5811207
52.408193,-1.5811207
52.408193,-1.5811207
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4077152,-1.5818529
52.4064806,-1.5810472
52.4064806,-1.5810472
52.4064806,-1.5810472
52.4064806,-1.5810472
52.4064806,-1.5810472
52.405714,-1.5813841
52.405473,-1.5814894
52.405473,-1.5814894
52.405473,-1.5814894
52.4048051,-1.5817652
52.4048051,-1.5817652
52.4048051,-1.5817652
52.4048051,-1.5817652
52.4048051,-1.5817652
52.4046976,-1.5808937
52.4046976,-1.5808937
52.4046976,-1.5808937
52.4045924,-1.5800284
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4048704,-1.5791437
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4049885,-1.5798595
52.4045924,-1.5800284
52.4045924,-1.5800284
52.4045924,-1.5800284
52.4045924,-1.5800284
52.4045924,-1.5800284
52.4046976,-1.5808937
52.4046976,-1.5808937
52.4046976,-1.5808937
52.4048051,-1.5817652
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4036126,-1.5819
52.4036126,-1.5819
52.4036126,-1.5819
52.4036126,-1.5819
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4044823,-1.5835431
52.4044823,-1.5835431
52.4044823,-1.5835431
52.4044823,-1.5835431
52.4044823,-1.5835431
52.4044193,-1.584273
52.4044193,-1.584273
52.4044193,-1.584273
52.4044193,-1.584273
52.4035839,-1.5839757
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4035984,-1.5830589
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4045373,-1.5831644
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046502,-1.5825535
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4046297,-1.5818137
52.4036126,-1.5819
52.4034193,-1.5818773
52.4030812,-1.5818377
52.4030812,-1.5818377
52.4028932,-1.5818156
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4026595,-1.5817882
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4020499,-1.5817227
52.4021323,-1.578707
52.4021323,-1.578707
52.4021323,-1.578707
52.4021323,-1.578707
52.4021323,-1.578707
52.4021292,-1.5773882
52.4019943,-1.5757796
52.4019943,-1.5757796
52.4019943,-1.5757796
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4019355,-1.5739822
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4022143,-1.5715248
52.4025145,-1.5693542
52.4026706,-1.5684307
52.4026706,-1.5684307
52.4026706,-1.5684307
52.4026706,-1.5684307
52.4028342,-1.5674666
52.4029348,-1.5669026
52.4030723,-1.5663387
52.4030723,-1.5663387
52.4030723,-1.5663387
52.4032997,-1.5655603
52.4032997,-1.5655603
52.4032997,-1.5655603
52.4032997,-1.5655603
52.4036771,-1.5643029
52.4037466,-1.5640513
52.4040377,-1.562655
52.4040377,-1.562655
52.4040377,-1.562655
52.4041528,-1.5613975
52.4041528,-1.5613975
52.4041528,-1.5613975
52.4041528,-1.5613975
52.4041528,-1.5613975
52.4040759,-1.5598778
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040619,-1.5595236
52.4040321,-1.5590705
52.4039909,-1.5587961
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4037191,-1.5587304
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.4038185,-1.5568619
52.403502,-1.5564439
52.403502,-1.5564439
52.403502,-1.5564439
52.403502,-1.5564439
52.4030637,-1.556429
52.4025546,-1.5569598
52.4025546,-1.5569598
52.4025546,-1.5569598
52.4025546,-1.5569598
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4024861,-1.5575912
52.4021569,-1.5586445
52.4024918,-1.5586382
52.4026503,-1.5589061
52.4013559,-1.5587425
52.4013559,-1.5587425
52.4013559,-1.5587425
52.4008286,-1.5586214
52.4008286,-1.5586214
52.4008286,-1.5586214
52.4008286,-1.5586214
52.4008286,-1.5586214
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3985668,-1.5574862
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3953861,-1.5551395
52.3935614,-1.5527317
52.3927577,-1.5518351
52.3930468,-1.5515365
52.3930468,-1.5515365
52.3930544,-1.5514565
52.3929487,-1.5511877
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3928566,-1.5511783
52.3909801,-1.548272
